appid,name,release_date,price
673450,TimeLock VR,2017-08-09,4.99
673480,Timbertales,2018-06-12,7.19
673530,Zaba The Frog,2017-08-31,2.79
673540,Mogo Invasion,2017-07-25,2.79
673550,Legendary Arcane,2017-11-01,0.79
673560,IOSoccer,2018-06-08,0.0
673570,Squadron: Sky Guardians,2017-07-14,4.79
673580,Hamlet,2018-10-26,7.19
673590,Amazing Thailand VR Experience,2017-11-13,0.0
673600,Prison Boss VR,2017-08-29,14.99
673610,Airport CEO,2017-09-28,11.99
673620,Slizer Battle Management System,2018-05-07,0.0
673630,Heaven And Earth,2017-12-13,1.69
673660,Neon Hardcore,2017-07-21,2.89
673720,Police Adventure,2017-08-08,1.99
673740,Space Battlecruiser,2018-04-27,3.99
673750,Super Bunny Man,2017-08-31,11.39
673770,Cats Tanks,2017-09-04,3.19
673800,Zup! XS,2019-04-17,0.79
673820,Master of ABC,2017-08-02,0.79
673830,VR STOCK CAR RACERS,2017-12-11,9.29
673840,VR Formula,2017-08-17,9.99
673850,Neofeud,2017-09-19,10.99
673870,Math Combat Challenge,2017-11-03,4.79
673880,"Warhammer 40,000: Mechanicus",2018-11-15,22.99
673900,Avem33,2017-08-04,0.0
673920,Maso Marble,2017-10-16,2.89
673940,Dragon Glory,2017-10-10,0.0
673950,Farm Together,2018-10-11,15.49
673970,MuX,2017-12-18,15.49
673980,Spears 'n' Spades,2017-08-07,1.69
674020,World War 3,2018-10-19,24.0
674120,Cruentis The Murderer vol.1,2017-09-20,5.79
674130,Bare Metal,2017-12-01,0.0
674150,Simon the Sorcerer: 25th Anniversary Edition,2018-04-03,6.19
674160,Slasher VR,2017-10-04,0.79
674170,DriftForce,2019-04-16,3.99
674180,AliveInVR,2017-12-06,14.99
674190,Conquest of the New World,2017-07-21,6.99
674210,Rush to Adventure,2017-09-11,7.19
674220,ClickBit,2017-12-02,1.69
674230,Light of the Mountain,2018-02-01,6.99
674250,Resurgence: Earth United,2017-09-29,6.19
674310,THE 2048,2017-07-12,0.79
674330,Defend the Cake,2017-12-01,7.19
674360,Orb Flo,2017-10-05,0.79
674370,CoffeeBiz Tycoon,2018-10-31,7.19
674380,Delude - Succubus Prison,2017-08-04,1.59
674390,Bildo,2017-07-25,4.79
674400,Einar,2017-07-20,0.0
674420,Piece of Memory,2017-07-25,8.99
674440,Skipper - Puzzle Across The Sea,2017-10-18,2.89
674450,Blind Witch -Peek Window-,2017-08-08,3.99
674520,Fight'N Rage,2017-09-19,14.99
674530,The Unreal Journey of Mongol,2017-08-04,0.79
674550,SweetBed,2019-03-26,0.79
674570,Bear Football,2017-07-30,0.79
674580,Fare Thee Well,2018-04-06,0.0
674630,Town,2017-08-17,0.79
674750,Yet Another Zombie Defense HD,2017-08-25,2.79
674800,Tailwind,2017-07-28,1.99
674840,The Essence Reaper Ritual,2017-10-11,1.99
674850,2MD VR Football,2017-09-26,9.99
674860,Bystander,2017-12-15,2.09
674890,Mechsprofit: Mech Tycoon Simulator,2018-05-04,11.39
674900,Toys Gun Fire Boom,2017-09-03,4.79
674910,Testbed Terror,2017-07-14,0.79
674940,Stick Fight: The Game,2017-09-28,3.99
674960,Gods of the Fallen Land,2017-07-31,3.99
674980,Dirty Fighter 1,2017-07-21,5.59
675010,MudRunner,2017-10-30,19.99
675030,Super Samurai Rampage,2017-08-01,1.59
675040,Torn Familjen,2017-09-08,6.99
675120,Crusader Crash,2017-08-01,2.79
675130,AEGYPTUS,2017-08-15,0.79
675140,Laika 2.0,2017-09-08,6.99
675160,Soldier Killer,2017-08-15,2.79
675170,303 Squadron: Battle of Britain,2018-08-31,14.99
675180,Choice of Zombies,2017-07-14,3.99
675210,CastleMiner Warfare,2017-08-17,3.99
675220,SoulFrost,2017-08-01,2.09
675230,Secondhand Lands,2017-12-01,0.0
675240,Shining Song Starnova,2018-09-13,23.79
675260,Batman: The Enemy Within - The Telltale Series,2017-08-08,11.99
675360,Forbidden Love,2017-09-11,11.99
675370,Gulu,2017-07-28,0.79
675480,Witch Thief,2018-09-20,15.49
675490,Artifact Adventure Gaiden,2018-01-09,7.19
675510,Kingdom City Drowning Episode 1 - The Champion,2017-08-30,3.99
675530,M1: A Death in the Desert,2017-08-08,1.99
675560,NAVYFIELD,2017-09-26,0.0
675620,Alter Cosmos,2018-07-10,4.79
675630,Super POTUS Trump,2017-08-08,0.0
675640,The Lonely Gorilla,2018-11-16,6.19
675660,Relic Keepers,2017-09-12,0.79
675680,ShineG In The Zombies,2017-08-25,1.59
675720,Direct,2017-08-17,0.79
675730,Katharsis,2017-08-25,3.99
675830,Pulses - Crystal Journeys,2017-09-11,2.79
675870,Ruby Hunter,2017-10-20,5.19
675890,Within a Rose,2017-10-20,3.99
675910,Visual Out,2018-03-15,6.99
675940,SpaceShot,2017-09-20,0.79
675950,Peninsular War Battles,2017-09-01,6.99
675960,Matryoshka Strike,2017-09-11,1.69
675980,Atomic Sky,2017-08-29,1.59
675990,Questr,2017-10-27,2.09
676000,Bloody Mice,2017-08-19,0.79
676070,an Orc's Tale: Kriegsruf,2017-08-15,0.0
676090,Legend Of Mercy 神医魔导,2018-04-24,5.79
676120,Sango Guardian Chaos Generation Steamedition,2017-08-07,3.99
676130,Without Within 3,2018-05-03,4.79
676170,Ungrounded: Ripple Unleashed VR,2017-08-19,4.99
676180,Spaceguard 80,2018-06-20,1.69
676210,Story of the Survivor : Prisoner,2017-09-19,1.59
676240,TAURONOS,2017-08-04,3.99
676310,Deadly Zone,2018-09-09,0.79
676320,Letter-Setter,2017-08-16,2.79
676340,Undarkened,2017-10-23,3.99
676410,Embrace of Ocean: Story of Hope,2017-08-05,6.99
676420,SiNKR,2017-10-12,1.69
676430,PUSH,2017-10-18,0.79
676440,Trash Squad,2018-01-26,3.99
676450,Double Memory,2017-09-18,0.79
676460,Sellsword VR,2017-09-29,7.19
676470,Sommad,2017-08-07,0.0
676480,Jettomero: Hero of the Universe,2017-09-15,9.99
676490,Heroes of Civilizations,2017-08-11,0.0
676500,Time Warpers,2018-11-02,15.49
676520,Piece of Memory 2:Prologue,2017-08-10,1.59
676550,Crash Test Billy,2017-08-18,2.79
676570,Crazy Bowling,2018-04-02,2.09
676580,NEO Impossible Bosses,2018-02-13,10.99
676620,Robots: create AI,2017-09-11,0.79
676630,Attentat 1942,2017-10-31,8.29
676660,逮到你了!,2017-08-04,1.99
676680,Mircron Wars XR,2017-08-04,2.89
676690,VR Escape The Puzzle Room,2017-09-20,2.09
676700,Heroes of Delum,2018-01-19,5.99
676720,Bug Killers,2017-08-04,3.99
676730,Behind The Door,2017-08-16,0.79
676760,Noise,2017-08-04,1.99
676770,Island Dash,2017-08-30,0.0
676800,Dark Descent: The Blue Rose,2017-07-20,0.0
676820,Subsurface Circular,2017-08-17,4.79
676830,Xenomarine,2019-04-23,7.99
676840,Contagion VR: Outbreak,2018-06-29,15.49
676850,Guardian,2017-09-08,3.99
676880,Tales of Glacier (VR),2017-09-03,4.79
676910,Magic Potion Destroyer,2017-09-26,6.99
676960,Hotlap Heroes,2019-04-11,5.79
676990,The Stone,2017-08-25,10.29
677010,Darts VR,2017-08-07,2.09
677020,Eventide 3: Legacy of Legends,2017-09-28,6.99
677030,Draw Souls,2017-09-07,2.79
677040,Cloudborn,2018-03-02,10.99
677060,Into the Rhythm VR,2017-09-18,14.99
677080,Dungeon Manager ZV: Resurrection,2017-08-15,9.99
677120,Heroes of Hammerwatch,2018-03-01,9.29
677160,We Were Here Too,2018-02-02,7.19
677180,Pantropy,2019-01-31,15.49
677190,HATCHICK,2018-04-18,11.39
677210,Gift to Humanity,2017-12-01,2.09
677220,Silver Tale,2017-08-11,4.99
677230,Around the Words,2017-08-08,2.79
677240,Trespassers,2017-10-06,5.79
677280,Sigi - A Fart for Melusina,2017-12-22,1.99
677300,Ghosts of Miami,2017-08-22,10.99
677330,Theseus,2017-10-26,8.99
677340,The Colonists,2018-10-24,19.49
677380,Disco Destruction,2017-07-20,9.99
677450,Medieval Shopkeeper Simulator,2018-05-11,7.19
677480,Outpost Zero,2018-07-12,15.49
677520,Guilt Battle Arena,2018-02-14,7.19
677650,Brass,2017-10-11,7.19
677680,DEFENDER OF EARTH VS THE ALIEN ARMADA,2017-09-12,4.99
677700,Attack of the Gooobers,2017-10-13,1.69
677710,Little Einar,2019-01-18,6.19
677720,Tangrams Deluxe,2017-08-09,3.99
677730,Karmasutra,2017-09-29,10.99
677780,Interplanetary Hunter,2017-08-03,8.29
677790,SOULS,2017-08-14,5.79
677820,BusinessMan,2017-07-28,6.19
677850,Eselmir and the five magical gifts,2018-01-11,8.0
677870,Gamers Unknown Survival,2017-09-10,5.99
677880,Draw Your Game,2017-08-10,3.99
677910,Life on Mars Remake,2017-08-11,5.59
677920,Acucalypse,2018-04-26,7.0
677980,Z69,2017-08-11,1.59
678010,Temporal Storm X: Hyperspace Dream,2017-09-07,2.09
678060,Super Ultra Monster Smash!,2017-08-07,0.79
678090,Symploke: Legend of Gustavo Bueno (Chapter 1),2017-09-30,0.0
678100,VR Crane Master,2017-08-09,3.99
678190,King of Bali,2017-07-21,1.59
678200,VR Table Sports,2017-08-19,5.79
678230,Abstract Arena,2017-08-03,3.99
678240,Destroyer: Invasion,2017-07-14,0.79
678290,Ezy,2017-08-07,0.79
678310,Pinball Deluxe: Reloaded,2017-10-06,5.59
678410,Chimeras: The Signs of Prophecy Collector's Edition,2017-07-21,7.19
678430,Mayan Prophecies: Cursed Island Collector's Edition,2017-07-26,7.19
678440,Dark Parables: Queen of Sands Collector's Edition,2017-07-28,7.19
678450,Full-On Paintball,2018-03-12,0.0
678470,Pirates of corsairs,2018-11-26,0.8
678500,The Climber,2017-07-25,2.79
678520,Gal*Gun VR,2017-08-09,22.99
678530,Plexarium,2017-09-14,2.09
678540,Bad School Boy,2017-12-14,2.09
678560,鸿源战纪 - Tales of Hongyuan,2017-08-31,11.39
678570,VR Fitness,2017-08-06,6.99
678620,Battle Chess II: Chinese Chess,2017-07-31,6.99
678670,Best Time Kill,2017-09-15,0.79
678760,Simon the Sorcerer 2: 25th Anniversary Edition,2018-04-03,6.19
678770,Huygens Principle,2017-09-15,2.79
678780,Slugs Destroyer,2017-08-25,2.79
678800,SAS: Zombie Assault 4,2017-10-16,0.0
678820,Gun-Running War Dogs,2017-08-21,0.79
678830,Buried Alive VR,2018-04-03,0.79
678850,Uurnog Uurnlimited,2017-11-16,7.19
678880,Solmec: Hollow Planet,2017-09-05,0.79
678890,Airport Simulator 2019,2018-05-31,14.99
678920,Symploke: Legend of Gustavo Bueno (Chapter 2),2017-12-21,1.69
678930,Square Route,2018-05-04,1.69
678940,Nox Dei,2017-12-01,0.0
678950,DRAGON BALL FighterZ,2018-01-26,44.99
678970,Modern Tales: Age of Invention,2017-10-19,6.99
679030,HELI-COMMANDO 2017,2017-10-07,0.79
679070,Fapic,2017-08-14,3.99
679080,Toy Goblins,2017-10-05,8.29
679090,9th Dawn Classic - Clunky controls edition,2017-09-07,1.59
679100,Aequitas Orbis,2017-11-02,7.19
679190,The Hunting God,2017-07-28,2.49
679220,HYPER DRIVE ⚠️ The Insane Gravity Race,2017-08-31,4.79
679230,Tell a Demon,2017-07-21,9.99
679260,Bus Driver Simulator 2019,2018-01-31,9.99
679270,Antaria Online,2017-10-04,0.79
679300,PATHOS,2017-12-05,2.09
679390,Topdown Showdown,2017-08-30,3.99
679400,Relik,2017-10-18,0.0
679410,The Adventures of Clive McMulligan on Planet Zeta Four,2018-04-06,3.99
679430,Skyraine,2017-09-01,1.59
679460,Morendar: Goblin Slayer,2017-07-27,3.99
679470,Solenars Edge Rebirth,2017-08-01,0.0
679480,生死线 Dead Line,2017-09-06,4.99
679490,Lisa's Memory - 丽莎的记忆,2019-01-02,5.79
679500,Campfire Cooking,2017-10-18,4.99
679510,Steel Punk Ball,2017-07-25,1.59
679530,Professor Watts Memory Match: Shapes And Colors,2017-07-27,4.99
679620,Rollercoaster Xperience,2017-08-23,1.99
679640,C64 & AMIGA Classix Remakes Sixpack,2017-08-11,4.79
679660,aMAZE ZER0,2017-07-28,0.79
679670,Miniature TD - VR,2017-08-15,0.79
679690,SwapQuest,2017-08-22,6.99
679720,Mad Farm VR,2018-03-09,3.99
679740,Totally Mayhem,2017-08-03,1.99
679750,Catch & Release,2018-06-07,14.99
679770,Dr. Cares - Pet Rescue 911,2017-09-21,9.99
679780,Lemuria: Lost in Space - VR Edition,2017-08-04,10.99
679820,Solitaire Mystery: Stolen Power,2017-08-24,5.19
679860,ZAP Master,2017-09-01,0.79
679930,36 Fragments of Midnight,2017-08-07,1.99
679960,Brain Crush,2017-08-18,0.79
680040,Kukui,2017-08-09,0.0
680070,Puzzle: Underwater World,2017-08-02,0.79
680100,Heroes of Myths - Warriors of Gods,2017-12-07,1.69
680120,The Moon Night,2017-07-22,0.79
680140,Tetsoidea Eternal,2017-08-07,0.79
680170,VR Triber,2017-10-26,0.0
680190,Interstellar Invaders,2018-04-30,3.99
680250,The Mirage : Illusion of wish,2017-11-15,5.79
680310,Poker World - Single Player,2017-08-27,0.0
680320,The Heiress,2017-08-11,2.79
680330,Elium - Prison Escape,2018-02-28,9.29
680340,Omega Strike,2017-10-04,9.99
680350,Hurl VR,2017-09-12,3.99
680360,Regions Of Ruin,2018-02-05,10.99
680390,Hidden Dragon: Legend,2018-01-22,11.39
680400,Light Tracer (VR & NON-VR),2018-01-14,11.39
680450,DAMN!,2017-09-08,1.69
680480,ICY: Frostbite Edition,2017-08-11,9.99
680500,ShadowCalls 暗影召唤,2017-08-09,1.59
680550,Zombie Waiting,2017-11-10,7.19
680560,VR2Space,2017-08-16,1.59
680620,Bouncy Bob,2017-10-24,3.99
680640,ChefU,2017-08-28,22.99
680680,All Haze Eve,2017-09-01,1.99
680690,Kama Bullet Heritage,2017-08-11,0.79
680700,OK K.O.! Let’s Play Heroes,2018-01-22,15.49
680730,Plight,2018-02-02,0.0
680750,Destination Primus Vita,2018-08-16,5.59
680780,DEATH TRAIN - Warning: Unsafe VR Experience,2017-09-21,6.99
680860,Evil Labs,2018-06-15,7.99
680890,Where the Money Is,2017-08-30,2.89
680930,Fairy Lands: Rinka and the Fairy Gems,2017-08-25,1.99
680940,Riot Street,2019-03-18,7.19
680950,Let's Bowl VR - Bowling Game,2017-08-07,13.59
680970,Kingdom Watcher,2018-05-28,2.09
680980,HEADLINER,2017-10-03,1.99
680990,Sword Bros,2017-11-10,3.99
681000,OM6N,2017-08-21,1.59
681020,Throne of the Dead,2017-08-23,2.09
681030,Dark Empire,2017-12-04,3.99
681060,Shooty Squad,2017-08-17,3.99
681070,The Slug,2017-08-04,2.89
681090,Funtoon's World,2017-08-04,3.99
681100,Supermagical,2017-08-11,3.99
681150,Rainbow Duck,2017-08-03,0.79
681160,Breach of Contract Online,2017-07-21,2.09
681190,Secrets of Arcadia,2017-10-02,3.99
681240,Dujanah,2017-09-19,4.99
681260,Red Number: Prologue,2017-08-14,3.99
681280,Descenders,2018-02-09,19.49
681290,Hare,2017-09-27,0.79
681330,Helium Rain,2018-10-11,10.99
681340,ARRAYNIUM,2017-10-12,2.89
681350,Battlefield Alliance（战地联盟）,2017-07-28,2.79
681360,Song Samurai,2017-08-15,3.99
681380,The Balloonist: Beyond the Clouds.,2017-11-27,0.79
681390,ZomDay,2017-08-17,6.99
681460,Cendric,2018-03-02,7.19
681480,Ancient Worlds: Jaguar's Fate,2017-08-16,0.79
681490,dontbegrey,2017-08-15,2.09
681500,Lumber King,2017-08-16,0.0
681520,The Rodinia Project,2017-08-09,4.79
681530,NOISZ,2018-08-31,10.99
681540,Escape From Space Shredder,2017-07-21,1.99
681550,Maze Run VR,2017-09-02,3.99
681610,Anti Zombie AI - Tower Defense (Azai - TD),2017-08-04,1.69
681620,Cube Link,2017-10-23,3.99
681630,Voxel Interceptor,2017-09-19,1.69
681660,Bless Online,2018-10-23,0.0
681670,Elly The Jelly,2017-08-03,0.79
681720,BoxMaker,2017-08-08,4.79
681750,Voxelaxy,2017-09-18,5.19
681760,DIVER - SEA SURVIVAL SIMULATOR,2017-09-03,8.99
681780,Distorted Reality,2017-08-05,3.99
681800,Fur Up,2017-08-31,1.59
681900,ionAXXIA,2017-10-01,3.99
681910,Plandzz,2017-08-12,0.79
681920,Slingshot Cowboy VR,2017-07-28,1.99
681950,AddForce,2017-09-22,0.79
681970,The Tavern,2017-08-04,3.99
681980,Lycah,2017-07-21,3.99
681990,Battle Squares,2018-08-23,4.99
682000,Solmec: Among Stars,2017-09-05,0.79
682010,Solmec: Colony Adrift,2017-09-05,0.79
682020,Karradash - The Lost Dungeons,2017-08-31,2.79
682070,MIND SHIFT 🔲,2017-08-03,1.99
682080,Pato Box,2018-03-15,11.39
682100,All Evil Night,2017-08-21,0.79
682130,Discord Bot Maker,2017-08-21,6.99
682140,Undead Development,2017-10-24,13.99
682150,Zombitatos: Ultimate Game Of The Year Edition,2017-08-29,1.59
682160,Butterbies,2019-01-18,1.99
682170,Witchkin,2018-01-10,7.19
682180,Tile Battle,2018-04-04,5.79
682230,Sidewords,2017-09-07,3.99
682270,Gender Bender,2017-09-04,2.79
682280,Code 9,2017-08-24,1.99
682290,Zeus' Battlegrounds,2018-09-28,0.0
682340,Slice&Dice,2017-08-04,3.99
682350,Gnome Light,2017-07-31,3.99
682360,Deadly Rescue,2017-08-11,7.19
682370,Pooper Scooper,2017-10-13,0.79
682420,DimensionsVS,2018-08-20,0.0
682450,Garrison: Archangel,2018-03-28,11.39
682470,真实幻象 / Behind The Truth,2018-02-13,2.89
682480,恒水中学连环虐杀 / The untold story of hengshui school,2018-05-02,2.79
682490,鬼山 / A Ghost Around Me,2019-04-04,2.89
682500,绝望游戏 / Desperate game,2018-02-13,2.79
682510,以罪之名 / In the name of sin,2017-10-29,2.79
682530,MarZ: Tactical Base Defense,2019-04-04,16.99
682570,SG/ZH: School Girl/Zombie Hunter,2018-06-05,30.99
682590,Dungeon Marathon,2017-10-03,3.99
682610,iubes:2,2017-12-13,11.39
682620,Cosmos Invictus,2018-06-27,0.0
682630,Box Maze 2 : Agent Cubert,2018-01-05,0.79
682640,CHAZE!,2017-09-19,5.19
682660,Plant This,2017-12-01,0.79
682670,初颜 - The Prototype,2018-02-06,8.99
682730,Hearing,2017-08-07,0.79
682740,Data Thief,2018-04-10,0.0
682780,Breaking Good,2017-08-04,2.09
682790,Escape the Omnochronom!,2018-11-05,3.99
682810,GUTS,2017-11-14,6.99
682920,Downloaded: Fragments of a Forgotten Soul,2017-08-09,0.79
682960,Purgation,2017-10-06,0.0
682970,MineFight,2017-09-23,0.0
683000,Evasion,2018-10-08,15.49
683070,Trundle,2017-07-31,0.79
683080,A Mazeing Tower Defense,2017-08-29,1.59
683130,EXON: The Impossible Challenge,2017-08-14,1.69
683150,Inferno: Deathfield,2018-01-25,10.99
683160,The Exorcist,2017-08-14,1.59
683210,Apez,2017-10-04,6.99
683220,Business-hooiznes,2017-08-25,0.79
683230,Defendoooooor!!,2017-08-31,9.99
683240,Apocalypse Knights 2.0 - The Angel Awakens,2017-08-29,3.99
683280,Omega Quintet,2017-12-15,23.79
683320,GRIS,2018-12-13,14.49
683340,Disassembled,2017-08-31,4.79
683430,ASSASSINATION STATION,2017-09-29,1.69
683440,BootyBuns & 21,2017-08-17,3.99
683530,FreeFly Burning,2017-08-23,0.79
683570,Cludbugz's Twisted Magic,2017-08-04,3.99
683600,Football Mogul 18,2017-09-19,5.79
683620,Excursion,2018-08-17,0.79
683630,Half Past Disaster,2017-10-13,6.99
683670,BLOKDODGE,2017-09-19,0.0
683690,Supermarket Tycoon,2017-08-29,3.99
683730,CrownFall,2017-08-17,0.0
683760,Strangers of the Power,2017-08-17,1.69
683770,Rover Builder,2017-09-14,6.99
683790,Tractorball,2017-10-04,6.99
683810,JetFLY : Zordon's EMPIRE,2017-08-30,0.79
683830,Weable,2017-08-22,0.79
683840,Galaxia Conquestum,2017-09-15,1.99
683870,Quest of Vidhuraa,2018-04-27,2.89
683890,Operation Sheep Defense,2017-08-02,1.59
683900,RollerCoaster Tycoon® Classic,2017-09-28,14.99
683910,System Siege,2018-06-12,3.99
683930,A Wonder,2017-11-13,0.0
683970,Entwined: The Perfect Murder,2018-11-12,4.79
684000,Wooden Ocean,2017-09-15,9.29
684040,Logos,2018-06-13,3.99
684050,Achievement Idler: Black,2018-04-13,0.79
684060,The Hero Unmasked!,2017-07-27,4.79
684130,Crimson Tide: Operation Online,2017-08-17,3.99
684170,Hexlide,2017-09-29,3.99
684210,7,2018-01-26,0.0
684230,Madcap Castle,2017-12-11,7.19
684250,月之暗面 The Dark Side Of The Moon,2017-08-21,0.0
684260,Phantom Warfare,2017-08-27,10.99
684270,Silicon Zeroes,2017-09-18,10.99
684300,BLADENET,2017-10-06,5.19
684320,HOT PINK,2018-05-24,7.19
684330,Impromptu Vector Field Painter,2017-08-12,15.49
684380,MermaidVR Video Player,2017-08-15,0.0
684400,Power War:The First Men,2018-03-22,0.0
684410,Bridge Constructor Portal,2017-12-20,7.19
684420,Steampunk Syndicate 2,2017-09-21,1.59
684430,JU,2017-10-19,0.79
684470,Super Blockbreak 3D,2017-07-29,4.99
684490,MonsterS in haha Island (群妖志),2017-08-19,0.79
684510,Orn the tiny forest sprite,2018-12-24,8.99
684530,Lance A Lot: Enhanced Edition,2017-09-28,5.79
684560,Beyond the Wall,2017-08-08,2.09
684570,Dr. Dungeon's MADMAN!,2017-07-27,10.99
684580,Shoppe Keep 2 - Business and Agriculture RPG Simulation,2019-04-25,7.49
684590,Tale of Enki: Pilgrimage,2019-01-29,6.99
684620,JetX VR,2019-04-11,10.99
684650,Turret Sector,2017-08-07,4.99
684680,Polygoneer,2017-08-24,0.79
684720,Battlegun,2017-08-09,0.79
684770,Fall Fear Fly Redemption,2017-10-16,0.79
684820,Singularity Roller,2017-08-13,3.99
684870,Spiral Splatter,2017-08-09,3.99
684930,Fantasy ERA,2017-08-10,3.99
684940,LOGistICAL: British Isles,2017-08-08,6.99
684970,Rules of Destruction,2017-08-25,5.59
684980,Sudokube,2017-11-15,1.99
685000,BAE,2017-08-07,0.79
685020,Spacecraft,2017-08-22,2.09
685040,Mr Rabbit's Jigsaw Puzzle,2017-09-13,1.59
685050,Spartan,2017-10-02,1.69
685120,Geometry World,2017-09-19,0.79
685130,Radar Defense,2017-12-28,3.99
685200,Seconds to Square,2017-08-23,0.0
685230,Alienzix,2017-08-25,2.09
685240,Paradiddle,2017-10-31,7.99
685310,Transport Defender,2017-09-11,0.0
685340,Delivery from the Pain,2017-10-05,5.69
685370,Jewels of the Mysterious Woodland,2017-08-10,2.79
685390,Pain Train PainPocalypse,2017-08-11,3.99
685400,Skelly Selest,2018-05-01,3.99
685420,Grace of Zordan,2017-10-25,0.0
685430,Run Crabby Run - adventure,2017-08-02,0.79
685450,Cobos,2017-10-17,0.0
685570,TurretMaster,2017-11-28,2.09
685680,Sakura Gamer,2017-10-05,6.99
685690,Guns'n'Stories: Bulletproof VR,2018-03-08,17.99
685730,VR Darts Zone,2017-09-15,5.59
685750,The soldier in the mine,2017-08-14,2.09
685760,Stones of Rome,2017-10-16,6.19
685790,Ruthless Safari,2017-08-12,2.89
685800,Tough Story: Big Hell,2017-09-25,1.59
685910,Battlefleet Engineer,2017-08-18,3.99
685920,Angry Gnome,2017-08-31,1.69
685950,Joy Pony,2017-08-15,0.79
685970,Martha Madison: Forces,2018-02-08,1.69
685990,Forgotten Land,2017-10-09,0.79
686000,Lightwire,2017-08-24,0.79
686010,The Hunt - Rebuilt,2017-09-12,0.0
686030,Digital Domain’s Monkey King™,2018-02-06,3.99
686040,ReallyGoodBattle,2018-02-14,2.09
686090,Bloodlines of Prima,2017-09-25,15.49
686100,CanBoom VR,2017-08-22,5.59
686110,Robot Heroes,2017-08-25,1.59
686180,Cat Girl,2017-08-28,0.79
686190,Killing Time,2017-09-20,1.59
686200,Door Kickers: Action Squad,2018-09-10,10.99
686230,OutSplit,2017-08-11,0.79
686260,Forged Battalion,2018-08-14,15.49
686340,Insanity VR: Last Score,2017-08-15,0.0
686360,Dungeons & Treasure VR,2017-11-30,14.99
686380,Nightmare at the lighthouse,2017-08-14,3.99
686440,Hard Time,2017-08-16,3.99
686450,The Little Ball That Could,2017-09-12,5.59
686490,ArkanoidSmoking,2017-08-14,0.79
686500,Sylvio 2,2017-10-11,10.99
686510,Fatty Rabbit Hole,2017-08-21,2.09
686520,Gnomes Garden New home,2017-12-14,3.99
686550,Trivia Vault: Mixed Trivia,2017-08-11,14.99
686570,Freedom Defender,2017-08-25,3.99
686580,Storms of Shambhala,2017-10-11,7.19
